video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"6PUc8Peh8Xs","&TEAM(앤팀) 'Go in Blind' (4K) | STUDIO CHOOM ORIGINAL","2025-04-19T10:00:08Z","UCEIi7zFR_wE23jFncVtd6-A","STUDIO CHOOM [스튜디오 춤]","24","25.22.04","M2|엠투|스튜디오 춤|스춤|Studio choom|COVERS|커버스|댄스|DANCE|커버|COVER|Artist Of The Month|AOTM|Drop the dance|드롭더댄스|Mix & Max|믹스앤맥스|믹앤맥|kpop dance|sc original","698652","0","0","3589","https://i.ytimg.com/vi/6PUc8Peh8Xs/default.jpg","False","True","[STUDIO CHOOM ORIGINAL] &TEAM 'Go in Blind'[스튜디오 춤 오리지널] 앤팀 'Go in Blind'루네들아 앤팀이 진짜 작정한 것 같다(2:14) 진정한 퍼포 작두의 맛 이거지예🖤[𝐖𝐞𝐯𝐞𝐫𝐬𝐞 𝐒𝐡𝐨𝐩 𝐆𝐥𝐨𝐛𝐚𝐥 𝐗 𝐒𝐓𝐔𝐃𝐈𝐎 𝐂𝐇𝐎𝐎𝐌]「𝐒𝐓𝐔𝐃𝐈𝐎 𝐂𝐇𝐎𝐎𝐌 𝐆𝐢𝐟𝐭」 &𝐓𝐄𝐀𝐌 𝟑𝐫𝐝 𝐒𝐈𝐍𝐆𝐋𝐄 '𝐆𝐨 𝐢𝐧 𝐁𝐥𝐢𝐧𝐝'📍 Weverse Shop GLOBAL💿 [STUDIO CHOOM GIFT] 'Go in Blind' LIMITED EDITION : https://go.weverse.io/qt3S/tia42om2💿 [STUDIO CHOOM GIFT] 'Go in Blind' STANDARD EDITION : https://go.weverse.io/qt3S/deeascgx💿 [STUDIO CHOOM GIFT] 'Go in Blind' SOLO EDITION : https://go.weverse.io/qt3S/x5pjvkfq💿 [STUDIO CHOOM GIFT] 'Go in Blind' SOLO EDITION 9 SET : https://go.weverse.io/qt3S/uvysdvg2📅 예약 판매 기간: 4/18(금) 7PM - 4/24(목) 22:00PM (KST)💗 기간 내 앨범 구매 시 「스튜디오 춤」 미공개 포토카드 증정💗 추첨 통해 사인 폴라로이드 증정📆 予約受付期間 : 4月18日(金) 午後 7時 ~ 4月24日(木) 午後 10時💗 期間内にアルバムをご購入した方々には「STUDIO CHOOM」限定未公開フォトカードをプレゼント💗 購入期間内に購入するとサインポラロイドをプレゼント📆 PRE-ORDER: Apr. 18th 7PM - Apr. 24th 10PM (KST)💗 Exclusive Photocards included 💗 Raffle Event : Unreleased autographed polaroid giveaway (9 winners)※ 구매 및 배송 등 상품 관련 문의는 판매처로 부탁 드립니다.※ 配送または一般的な性質についてお問い合わせが必要な場合は、販売者にお問い合わせください。※ Contact Seller if you need any inquiries of delivery or a general nature.  #andTEAM #SC_ORIGINALStream various performance video on #STUDIOCHOOM!👉SUBSCRIBE👈YouTube: https://www.youtube.com/STUDIOCHOOMFacebook:  https://www.facebook.com/StudioCHOOMInstagram: https://www.instagram.com/studio_choom/Naver TV: https://tv.naver.com/cjenm.STUDIOCHOOM"
"wMxeNpX-l48","[ENG/JPN/CHN] 두리안 처음 먹어본 아이돌 찐반응 (???: 끝까지 먹일 거야.) l TXT(투모로우바이투게더) 수빈 l 제로베이스원 장하오 l 최애의 최애","2025-04-17T09:58:07Z","UCOOKj-kWvrsK8CDfHZTw9lw","Pixid","24","25.22.04","최애의최애|최최|최수빈|수빈|TXT|투모로우바이투게더|투바투|TOMORROWXTOGETHER|오타쿠발표회|장하오|제로베이스원|ZEROBASEONE|두리안|두리안먹방|과일|과일의왕|냄새","1033335","0","0","4237","https://i.ytimg.com/vi/wMxeNpX-l48/default.jpg","False","True","#최애의최애 #장하오 #제로베이스원 #수빈 #TXT설레는 마음으로 새로운 동아리에 찾아온 수빈그런데 이번에는 뭔가 냄새가 수상하다…?!강렬한 향과 함께 찾아온 두리안 동아리 회장, 제로베이스원 장하오!두리안 케이크부터 두리안 라떼, 두리안 피자까지...두리안에 잡아먹힌 오늘의 동아리 발표회과연 수빈은 동아리에 무사히 가입할 수 있을까?00:00 오늘의 발표자 미리보기04:30 발표 시작04:33 두리안이란 무엇인가?06:02 두리안 입덕 계기08:24 두리안 이만큼 좋아해…❤️14:26 두리안 해체쇼쇼쇼!19:55 ⭐️두리안 디저트 한상차림⭐️23:18 하오 정식 최초 공개32:48 다음 발표자 스포💖최애의 최애💖💖매주 목요일 오후 7시💖#수빈 #최애의최애 #픽시드 #투모로우바이투게더 #TXT"
"w4qvgMBjOPc","80평 집에서 단 4평만 사용하는 대부 '이경규' 집 최초공개 (+충격앨범)","2025-04-17T09:01:18Z","UCvRdxQlYfr64KC9CNGBn9JA","갓경규","24","25.22.04","이경규|갓경규|르크크|예능|한국예능|무한도전|유재석|연예대상|강호동|홍진경|개그맨|한국개그|메타코미디|웹예능|넷플릭스|5분순삭|오분순삭|코미디|핑계고|찐천재|웃긴영상|웃긴영상추천|예능모음|연예인유튜브|코미디로얄|집공개|논현동 집|힐링캠프|몰래카메라|도시어부|이경규 집공개|이경규 자택 공개|연예인 집|랜선 집들이|예능대부 이경규|이경규 한석준|이경규 명언|이경규 명언모음|이경규 레전드|이경규 버럭|이경규 무한도전|한석준 이경규|지식인사이드 이경규|이경규 책|이경규 에세이|이경규 홍진경|공부왕찐천재 이경규|이경규 대박|이경규 최초공개|단독공개 이경규|이경규 딸|이경규 사위|이경규 부부|이경규 아내|이경규 가족|찐경규|무한도전 이경규|유재석 이경규|핑계고 이경규|라디오스타 이경규|레전드 이경규|버럭 이경규|박명수 이경규|이경규 꼬꼬면|이경규 라면|이경규 눕방","927368","0","0","2031","https://i.ytimg.com/vi/w4qvgMBjOPc/default.jpg","False","True","전국의 38만 이경규 구독자 가족 여러분 안녕하십니까.이경규입니다.오랜만에 제가 다시 유투브 판으로 돌아왔습니다.앞으로 지켜봐주십시오.이건 무조건 살려야합니다.감사합니다.비즈니스 문의 :  godkyungkyu@gmail.com#이경규 #이경규유튜브 #이경규집공개 #연예인집공개"
"mkqrLBDYJlk","하나랑 바루랑 잘 지내고 있어요!","2025-04-16T13:11:43Z","UC4MfUqhvA1LxpxE-67sJGbw","다나나","22","25.22.04","타투|타투이스트|냐아|으냐|단하나|김경은|이하나|하나경은|하나|경은|couple|goals|danhana|tattoo|dantattoo|dan|21lee21|iwantdan|korean|hana|먹방|요리","844511","0","0","3376","https://i.ytimg.com/vi/mkqrLBDYJlk/default.jpg","False","True",""
"xNd8Utx1NaM","이렇게 힘들 줄 몰랐습니다.. Didn’t expect it to be this hard..","2025-04-16T09:51:55Z","UCj-durTg1W7uWsB8oq0u7kA","엔조이커플enjoycouple","24","25.22.04","엔조이커플|enjoycouple|먹방|mukbang|kpop|민뚜|라라|커플|영상|동영상|레전드|웃긴|개그|웃음참기|유머|연인|엔조이|역대급|모음|웃음|남친|여친|bf|gf|legend mukbang|legend|난임|임신|자연임신|임신시도|임신준비|근황|오랜만","1021477","0","0","1034","https://i.ytimg.com/vi/xNd8Utx1NaM/default.jpg","False","True","#엔조이커플 #난임 #시험관걱정해준 엔조잉 고마워요.. 내 맘 알G 💝엔조이커플 구독하기♡ - https://www.youtube.com/enjoycouple?sub_confirmation=1엔조이커플 인스타그램  enjoycouple instagram ▶https://www.instagram.com/enjoycouple/엔조이커플 페이스북  enjoycouple facebook▶https://www.facebook.com/enjoycouple임라라  LimlalaYouTube   ▶ https://www.youtube.com/channel/UCvdbrSd_DuybjYNR2ye5q0Ainstagram ▶https://www.instagram.com/limlalaland/손민수 MindduYouTube   ▶ https://www.youtube.com/channel/UC9xA0-QdssBhy7OVRGnaCsginstagram ▶ https://www.instagram.com/minsoorrr/"
"hD2CrfQrifY","💚오이 소금 말고 이것에 절여야 물 안생기고 끝까지 아삭아삭해요","2025-04-16T23:00:45Z","UCVXx89z5j3gkQMGScNqmWjw","함께해요 맛나요리","26","25.22.04","오이소박이|오이|오이요리|오이 소박이|오이지|오이소박이 요리|오이소박이 레시피","381361","0","0","214","https://i.ytimg.com/vi/hD2CrfQrifY/default.jpg","False","True","💚오이 소금 말고 이것에 절여야 물 안생기고 끝까지 아삭아삭해요✅요리 재료백오이 25개(4.5kg)양파 2개(450g)부추 1kg고춧가루 3컵 반생강가루 1/2작은술깨소금 4큰술액젓 2컵매실청 1/2컵물8L천일염 4컵✔️계량스푼 용량     1작은술 = 5ml     1큰술 = 15ml💚맛나요리가 직접 운영하는 맛나요리몰💚      https://mannarecipe.com/💚맛나요리 1대1 문의 카카오톡 채팅방💚      http://pf.kakao.com/_MxdRxhG/chat"
"LySw7nLVQas","암환자 브이로그 | 말라가는 중입니다만, 아직 살아있어요 | 뼈전이 | 20대 암환자 | 4기 암환자 | 희귀암 | 투병 브이로그","2025-04-15T09:00:27Z","UCeL8IcDyChfLy5VH-0Du1yg","유병장수girl","22","25.22.04","20대|암환자|투병생활","1050861","0","0","5941","https://i.ytimg.com/vi/LySw7nLVQas/default.jpg","False","True","안녕하세요 이전부터 최근까지의 일상영상을 쫌 쫌 따리로 모아보았는데 마음에 드셨길 바랍니다 #로맨틱 #성공적 아프다 보니 편집하는데 시간이 너무 오래 걸려서 아쉬워요 앞으로도 제가 이렇게 종종 나타날 수 있기를 소망합니다☺ ❤#20대 #암환자 #투병생활💌이메일 - aa347234@naver.com후원계좌🌱카카오뱅크 3333-23-4057484제*애"
"VgHuxC8Bp6U","Hebi - 지금부터 (Onward) Official MV Teaser","2025-04-18T09:00:06Z","UCPUcv2Zv9WhH6y8H1A9uWfg","Hebi.","10","25.22.04","へび|henceforth hebi|henceforth 蛇|歌ってみた|늘|EVER|Chroma|헤비|Hebi|KPOP|JPOP|LUCY|조원상|루시|Music|지금부터|Onward","145130","0","0","2662","https://i.ytimg.com/vi/VgHuxC8Bp6U/default.jpg","False","True","Hebi - 지금부터 (Onward) Official MV2025.04.22 18:00 (KST)#hebi #헤비 #music"
"XwhFthaxZNg","[VLOG] 남매끼리 취중진담(7년째 연애 안하는 이유?) | 남편과의 새로운 약속.. 지킬 수 있을까?😅","2025-04-16T11:00:55Z","UC9H7EEQSfQCuVR_sLdWfpcA","현주투성이","22","25.22.04","[none]","341306","0","0","263","https://i.ytimg.com/vi/XwhFthaxZNg/default.jpg","False","True","투둥이들~저는 요즘 부모님과 동생들이랑 보내는 시간이 많아졌어요! 살면서 언제 이렇게 가족들과 많은 시간을 보내봤을까 생각해 봤는데.. 진짜 없더라구요..!부모님도 행복해하시고 저도 기분 좋아지고! 앞으로도 더 많은 시간을 가지려고 노력해 볼까 합니닷☺️요즘 일교차가 너~무 심해져서 감기가 유행이던데..🤧 다들 외출할 때 외투 꼭 챙겨나가세요!다들 남은 평일 파이팅 하시구 저녁 맛있게 드세요💓Instagram : @jjuya_rYouTube & Instagram 문의jjuya.r.03@crbhoney.kr"
"fhsrNqV54dM","[🇰🇷 먹는브이로그] 끝내주는 음식만 먹고와서 겨울 대방어처럼 살이 토실토실해져버린 먹는 브이로그 한국편","2025-04-15T13:16:04Z","UC6KwCU8Y8Uw4h_Q0ptLZkqw","해쭈 [HAEJOO]","22","25.22.04","해쭈|가좍|쁘큐보이|카야|새삼이|브이로그|호주|foodtrip|foodie|australia|mukbang|먹방브이로그|먹방|해쭈먹방|cooking|요리|고매요리","592094","0","0","685","https://i.ytimg.com/vi/fhsrNqV54dM/default.jpg","False","True","[📍이번 영상속 맛있게 먹은 음식점 list]신정식당 아산 - 닭수육 & 비빔밀면 조합이 끝내줌개화식당 평택 통복시장 - 탕수육 & 깐풍육은 볶음밥이랑 같이 시키세요동천홍 미금역 - 숙주 탕수육 무조건 시킬 것마시타야 홍대 - 국물라멘 다 맛있음우래옥 평양냉면 을지로 - 말해 뭐합니까 GOAT칸다소바 잠실점 - 돼지껍데기 아부라소바 (*맛있는데 돼지껍데기 양이 맹 많고 자칫 느끼할수도 있으니 친구랑 가면돼껍라멘 하나 일반 라멘 하나 시켜서 둘이 돼지껍데기만 나눠드시길 추천)하동관 명동 - 한우곰탕 굿  -비지니스 문의는 이쪽으로 👉🏽 haejoo@sandboxnetwork.net감성가득 인스타그램 👉🏽  https://instagram.com/hae_jooooo_미지의 그곳 해쭈 팬카페 👉🏽  https://m.cafe.naver.com/australiahaeju"
"gz3Lr4Mj4EA","아옳이 vs 동생, 인생 체인지 24시간! 누가 더 힘들었을까?","2025-04-15T10:00:58Z","UCE8SAlfZT-T8iwa7aOD8vaQ","아옳이","22","25.22.04","아옳이|김민영","464922","0","0","785","https://i.ytimg.com/vi/gz3Lr4Mj4EA/default.jpg","False","True","여러분 오늘은 동생이랑 인생바꿔살기! 도전해봤어요각자의 삶을 더 사랑하게된거같기도하고?!💖오늘도 영상봐주셔서감사하구요좋아요 알림 구독 부탁드려요 안녕~⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰🎀 𝐈𝐧𝐬𝐭𝐚𝐠𝐫𝐚𝐦  @𝐦𝐢𝐧𝐲𝐨𝐮𝐧𝐠_𝐚𝐨𝐫𝐢       ㄴ https://www.instagram.com/minyoung_aori🎀 𝐇𝐲𝐮𝐧𝐣𝐢 𝐈𝐧𝐬𝐭𝐚𝐠𝐫𝐚𝐦 @𝐡_𝐲𝐮𝐧_𝐣𝐢_  @hyunjudy1       ㄴ https://www.instagram.com/h_yun_ji_🎀 𝐋𝐨𝐚𝐫      ㄴ https://www.loar.co.kr🎀𝐋𝐨𝐫𝐝𝐋𝐨𝐚𝐫      ㄴ https://www.lordloar.com⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰𝐕𝐢𝐝𝐞𝐨 𝐒𝐨𝐮𝐫𝐜𝐞 𝐒𝐮𝐩𝐩𝐨𝐫𝐭🎥𝑌𝑜𝑢𝑡𝑢𝑏𝑒 𝑐ℎ𝑎𝑛𝑛𝑒𝑙 𝑓𝑟𝑒𝑒𝑡𝑖𝑐𝑜𝑛     ㄴhttps://www.youtube.com/c/Freeticon🎵𝑐𝑟𝑒𝑑𝑖𝑡Thanks to 또또 (feat. 아옳이, 현주디)"
"k6tMPis8YHw","[#조선의사랑꾼] 참고 참던 눈물이 터지는 순간... 결국엔 펑펑 우는 양수경과 딸😭 (TV CHOSUN 250414 방송)","2025-04-15T09:30:31Z","UCb5ymSxGa41rYAMDvh22I2Q","TVCHOSUN LIFE","24","25.22.04","TV조선|라이프|TV조선라이프채널|건강|건강정보|건강한집|건강면세점|만물상|스타다큐마이웨이|우리동네건강왕|심현섭결혼|이경실아들|손보승|이경실손보승|이경실딸|이경실손자|속도위반|대리기사|진상|헬멧|헬맷|장갑|엄마|대리|대리운전|대리 기사|자전거|강남|소고기|돈|생활비|공과금|인터넷비|눈물|생일|생일파티|파티|서프라이즈|깜짝|깜짝 생일파티|서프라이즈파티|미역국|삼겹살|버스킹|공연|노래|버스킹 공연|편지|신혼집|살림|살림꾼|양수경|입양|입양딸|양수경노래|양수경노래모음|양수경그대의의미|양수경사랑은창밖에빗물같아요|양수경 딸 결혼|소방차|화환|레전드스타들","410532","0","0","189","https://i.ytimg.com/vi/k6tMPis8YHw/default.jpg","False","True","*출연자, 특히 미성년자 출연자를 향한 악성 댓글은 사전 고지 없이 삭제될 수 있습니다. *아빠가 아닌 남동생 손을 잡고입장하는 딸에 모습에 눈물 터진 양수경#조선의사랑꾼 #양수경 #윤채영 #입양 #결혼💪🏻 구독과 좋아요 💪🏻TV CHOSUN LIFE 구독하기 ☞ https://www.youtube.com/@tvchosunlifeTV CHOSUN : https://www.youtube.com/user/TVchosun"
"LNETckymbzk","NCT WISH 엔시티 위시 'poppop' MV","2025-04-14T09:00:20Z","UCEf_Bc-KVd7onSeifS3py9g","SMTOWN","10","25.22.04","NCT WISH|엔시티 위시|엔시티|NCT|SION|RIKU|YUSHI|JAEHEE|RYO|SAKUYA|시온|리쿠|유우시|재희|사쿠야|シオン|リク|ユウシ|ジェヒ|サクヤ|リョウ|poppop|2nd mini album|팝팝|미니 2집|컴백|comeback|MV|music video|뮤비|뮤직비디오","5069338","0","0","8773","https://i.ytimg.com/vi/LNETckymbzk/default.jpg","False","True","NCT WISH's 2nd mini album poppop is out!Listen and download on your favorite platform: https://NCTWISH.lnk.to/poppop[Tracklist]01 poppop02 Melt Inside My Pocket03 Design04 100005 Silly Dance06 만약 네가 4시에 온다면 (Still 3PM)Subscribe to NCT WISH Official YouTube Channel!www.youtube.com/@NCTWISH?sub_confirmation=1NCT WISH Officialhttps://www.youtube.com/@NCTWISHhttps://www.instagram.com/nctwish_official https://www.tiktok.com/@official_ncthttps://X.com/nctwishofficialhttps://www.facebook.com/NCTWISH.smtownhttps://nct-jp.net/index.phphttps://weibo.com/u/7895044498#NCTWISH #엔시티위시 #poppop#NCTWISH_poppopNCT WISH 엔시티 위시 'poppop' MV ℗ SM Entertainment"
"N_vYUNEktsA","[MV] TAK - '도깨비꽃' feat. 텐코 시부키","2025-04-15T09:00:17Z","UCktjMRvuBnE_XLVWIMa2H1w","TAK / DORIDORI","10","25.22.04","tak|한원탁|tenko shibuki|텐코시부키|스텔라이브|stellive|hatsune miku|vocaloid|보컬로이드|初音ミク|ボカロ","550682","0","0","1969","https://i.ytimg.com/vi/N_vYUNEktsA/default.jpg","False","True","#TAK #텐코시부키 #도깨비꽃𝗧𝗔𝗞 - 도깨비꽃 feat. 텐코 시부키💿 Listen & Download : https://orcd.co/tak_dkbkㅡ [Credits]Music. TAK, xeiLyrics. xei, TAKVocal. 텐코 시부키Chorus. 텐코 시부키, xei, TAK, REQ, Pread, つくしGuitar. Taewook LeeTaepyungso. PreadDirection / 3DCG / Composite. NiheCharacter Design / Illustration. sowitiMain Animator. syo5Effect Animator. Mami SonokawaGraphic Design. RekuMV Producer. Yuki KamiyaDesign. 713Produced by DORIDORI FRIENDS▶𝗧𝗔𝗞 Instagram : https://www.instagram.com/tak_drdr▶𝗧𝗔𝗞 X : https://twitter.com/TAK_DRDRㅡ▾Lyrics▾옛날 머나먼 그 어느 마을엔맨날 요란요상한 일들의 투성이짠하고 나타나 머리를 흔들어놔이랬다 저랬다 도깨비산 너머에도 그래 바다 건너도신기한 이야기가 짠하고 들려와그렇다면 또 찾아가볼 수 밖에너의 두 눈에 날 담을래네 이름을 알려줄래피어나 이것 봐 무궁화 꽃이 피었습니다뒤돌아 얼어버린 나를 바라보지마부어라 마셔라 얼씨구 흥겹구나갸우뚱 갸우뚱 아지랑이 도깨비불자빠져라 이리로 오라아이쿠 난 몰라 에헤라디야이러다 어쩌나 타오른 꽃잎마저갸우뚱 갸우뚱 아른아른 도깨비불Hey hey hey 좋다Hey hey피어나라 도깨비불Hey hey hey 좋다Hey hey연회의 시작이다!금 나와라 뚝딱은 나와라 뚝딱붓으로 툭 북으로 쿵 이름은 도깨비설레여라 얍피어나 이것 봐 무궁화 꽃이 피었습니다뒤돌아 얼어버린 나를 바라보지마부어라 마셔라 얼씨구 흥겹구나갸우뚱 갸우뚱 아지랑이 도깨비불외로운 그 도깨비는 눈물 많은 도깨비일 뿐갸우뚱 갸우뚱 이제부턴 네가 술래여우와 호랑이 까마귀도 춤 추네날카로운 눈빛 그래 알 수가 없지너는 왜 너는 매일 지르고 모르쇠시끄러운 비밀은 간직할 테니너의 두 눈에 날 담을래네 이름을 알려줄래피어나 이것봐 무궁화 꽃이 저물어어머나 무궁화 꽃이 피었습니다뒤돌아 얼어버린 나를 바라보지마부어라 마셔라 얼씨구 흥겹구나갸우뚱 갸우뚱 아지랑이 도깨비불자빠져라 이리로 오라아이쿠 난 몰라 에헤라디야이러다 어쩌나 타오른 꽃잎마저갸우뚱 갸우뚱 아른아른 타오르는우리 둘의 도깨비불Hey hey hey 좋다Hey hey피어나라 도깨비불Hey hey hey 좋다Hey hey피어나라 도깨비꽃ㅡ#DKBK #トッケビの花 #MV #TENKO_SHIBUKI"
"wzm7qleUAk8","휠체어를 타고 난 후, 가장 행복했던 날","2025-04-16T09:11:23Z","UCKFvoxDM0NoLChK9hCe7VfQ","삐루빼로","22","25.22.04","[none]","399747","0","0","893","https://i.ytimg.com/vi/wzm7qleUAk8/default.jpg","False","True","1일차🔎 셋업 - 널디 https://link.coupang.com/a/coQMgB🔎 휠체어 - 쿠쉘 맞춤 휠체어 http://tongilmall.co.kr/m/index.html? 🔎 전동키트 - 토도웍스 https://todo-works.com/2일차🔎 의자 - 사이즈오브 https://m.brand.naver.com/sizeof/products/7115377895🔎 잠옷 - 오끌레르 https://eauclair.kr/product/%EB%A1%9C%EB%A6%AC-%ED%8C%8C%EC%9E%90%EB%A7%88-set/1353/🔎 라벨프린터 - 님봇 https://link.coupang.com/a/cbgCk0🔎 머리띠 - 마리떼 https://product.29cm.co.kr/catalog/1389474?BSCCN1=1389474&utm_medium=display&BSPRG=NAVERSH&utm_content=conversion_navershopping&naver_code=naver_ep&utm_term=1389474&utm_source=growth_naver&utm_campaign=conversion_navershopping&BSCPN=CMCOM&NaPm=ct%3Dm9jicl9k%7Cci%3Dd485b64359dc341cc3c6196992642a896eab5fb5%7Ctr%3Dsls%7Csn%3D248430%7Chk%3D606a1f7ceaf6ab9fb0db383d518053d9e30ac001🔎 상의 - UNIT 링크X📍인스타그램 bbiru_unni https://instagram.com/bbiru_unni?igshid=fhw10rvrxx69📍동생인스타그램 o4__27 https://www.instagram.com/o4__27?igsh=bHI0bm9lOTlkdWJp📍문의 ctnqls11@gmail.com#루게릭환자의 #행복한#회복생활"
"XutkoaeIoLM","1년만에 만난 세인이","2025-04-16T14:58:23Z","UCZB8FKm68UQPGWKebOel4Pw","수쩡민","22","25.22.04","[none]","168743","0","0","196","https://i.ytimg.com/vi/XutkoaeIoLM/default.jpg","False","True",""
"6gA3Fp7PbnI","뭔 소리야","2025-04-15T09:00:09Z","UC2mnRZUYMDrhUEuJnZ9ghBw","태계일주 베이스캠프","24","25.22.04","기안|기안84|빠니보틀|빠니|이시언|덱스|dex|태계일주|태계일주4|여행|히말라야|예능|여행예능|mbc","851196","0","0","1164","https://i.ytimg.com/vi/6gA3Fp7PbnI/default.jpg","False","True","분량조절 실패로 2탄 낋여왔습니다끝나지 않는 사형제의 티키타카 #기안84 #빠니보틀 #덱스 #이시언 #기안 #빠니 #DEX #태계일주 #태계일주4"
"Z-bN3iVlRR8","[EN] 편의점 터는 최다니엘을 터는 지예은 | 지멋대로 식탁 EP.09","2025-04-15T09:00:57Z","UCxQXvvaqwA2NzPXs5775ogw","M드로메다 스튜디오","24","25.22.04","지예은|지예은 요리|지예은 라면|지예은 뿌앵|지예은 라이징스타|요리|요리 예능|망한 요리|요리사|지멋대로|지멋대로식탁|지예은 지멋대로식탁|지예은 먹방|지예은 수상|지예은 자중해|엠드로메다 스튜디오|엠드로메다|m드로메다|m드로메다 스튜디오|mdromeda studio|mdro|mdromeda|망한요리대회|최다니엘|지예은 최다니엘|최다니엘 요리|지예은 저격수|최다니엘 유튜브|최다니엘 지예은|편의점|편의점 레시피|편의점 요리|빠네파스타|치킨까스|돈까스|구름에이드|편의점 털기|지멋대로 식탁 최다니엘|최다니엘 지멋대로 식탁|지멋대로 식탁 지예은|먹짱|뿌엥|지예은 뿌엥|송지효|지예은 송지효|지멋대로 식탁 송지효","421592","0","0","477","https://i.ytimg.com/vi/Z-bN3iVlRR8/default.jpg","False","True","지멋대로 요리사 지예은과남다른 보법의 엉뚱 요리사 최다니엘이런 그들을 위한 스페셜 미션!?편의점에 있는 재료만으로경양식 한 상을 만들어라!재료 구하기부터 시작하는 이 요리의 결말은..?00:00 인트로01:20 스페셜 미션?03:43 편의점 털기🏪06:55 본격 요리 시작09:44 추억의 과자🐋13:41 옥수수 갈기🌽15:54 무한 간 맞추기19:34 요리 완성22:50 구름에이드☁26:21 예고#지예은 #최다니엘 #지멋대로식탁 #편의점 #경양식"
"vWm7sOn-PPg","어디서 들어본 것 같은데.. 알고보니 80년대 실력파 가수...?!｜자연인 다시보기 651-1","2025-04-16T03:01:03Z","UCLtOnhCSyMjJHVrHu8C0niQ","나는 자연인이다","24","25.22.04","자연인|레전드|나는 자연인이다|MBN|이승윤|윤택|먹방","276429","0","0","59","https://i.ytimg.com/vi/vWm7sOn-PPg/default.jpg","False","True","🎁멤버십 가입해서 최신 회차 + 보고 싶은 자연인 풀영상으로 보자!🎁https://www.youtube.com/channel/UCLtOnhCSyMjJHVrHu8C0niQ/join나는 자연인이다 651회 2025.04.09#나는자연인이다 #자연인 #레전드 #MBN #이승윤 #윤택 ✅ 나는 자연인이다 채널 구독하기: https://www.youtube.com/c/나는자연인이다mbn"
"-m-pD-DLn1E","순돌이 이건주가 44년만에 용기 내어 찾은 엄마의 처음 듣는 목소리 #아빠하고나하고 #예고","2025-04-15T14:43:20Z","UCobUL9tblSOfQ8M87xrNFOA","아빠하고 나하고","22","25.22.04","아빠하고나하고|전현무|이승연|임현식|수빈|티비조선|가족예능|리얼관찰","325637","0","0","193","https://i.ytimg.com/vi/-m-pD-DLn1E/default.jpg","False","True","순돌이 이건주와 마주하게 된 엄마44년동안 이건주 앞에 나타나지 못한 사연은?리얼 가족 드라마 [아빠하고 나하고]그들의 이야기가 궁금하다면?매주 화요일 밤 10시 아빠하고 나하고 본방 사수!#이건주 #무당 #신점 #엄마와아들 #목소리-----------------------------------------------------------------------------https://www.instagram.com/withfathernme/"
"DNsawGr9fZY","[UFC] 알렉산더 볼카노프스키 vs 디에고 로페스","2025-04-13T06:48:55Z","UCtybqqaTj6Nx74Azdz1KrsA","tvN SPORTS","17","25.22.04","CJ100|KO|UFC NO|UFC UK|UFC fight pass|Ufc310|Ultimate fighting championship|ufc|니키타 크릴로프|대런 엘킨스|댄 이게|도미닉 레예스|디에고 로페스|마이클 챈들러|브라이스 미첼|비르나 잔디로바|션 우드슨|슈퍼보이|알렉산더 볼카노프스키|야이르 로드리게스|옌 샤오난|정찬성|제앙 실바|줄리안 에로사|짐 밀러|체이스 후퍼|최두호|코리안좀비|패디 핌블렛|패트리시오 핏불","1611029","0","0","5545","https://i.ytimg.com/vi/DNsawGr9fZY/default.jpg","False","True","[UFC] 알렉산더 볼카노프스키(Alexander Volkanovski) vs 디에고 로페스(Diego Lopes) - 페더급"
